X,Y,SPECIES NAME
4438500,2754500,Abies alba
4491500,2736500,Abies alba
4429500,2958500,Abies alba
4185500,2840500,Abies alba
4230500,3354500,Abies alba
4211500,2822500,Abies alba
4307500,2715500,Abies alba
4184500,2788500,Abies alba
4399500,2725500,Abies alba
4237500,2806500,Abies alba
4245500,2813500,Abies alba
4311500,2867500,Abies alba
4192500,2772500,Abies alba
4201500,2856500,Abies alba
4338500,2878500,Abies alba
4208500,2776500,Abies alba
4235500,2814500,Abies alba
4572000,2858000,Abies alba
4509000,2824000,Abies alba
4187500,2804500,Abies alba
4572500,2838500,Abies alba
4325500,2716500,Abies alba
4189500,2828500,Abies alba
4571500,2874000,Abies alba
4366500,2768500,Abies alba
4193500,2816500,Abies alba
4203500,2862500,Abies alba
4172500,2790500,Abies alba
4286500,2733500,Abies alba
4559500,2877500,Abies alba
4313500,2833500,Abies alba
4278500,2915500,Abies alba
4404500,2701500,Abies alba
4187500,2820500,Abies alba
4158500,2733500,Abies alba
4526500,2757500,Abies alba
4584500,2866500,Abies alba
4194500,2746500,Abies alba
4593500,2847500,Abies alba
4270500,2739500,Abies alba
4213500,2820500,Abies alba
4211500,2834500,Abies alba
4552500,2853500,Abies alba
4234500,2778500,Abies alba
4166500,2803500,Abies alba
4305500,2859500,Abies alba
4510500,2780500,Abies alba
4186000,2764500,Abies alba
4207500,2850500,Abies alba
4207500,2832500,Abies alba
4204500,2786500,Abies alba
4236500,2778500,Abies alba
4575500,2866500,Abies alba
4387500,2721500,Abies alba
4185500,2822500,Abies alba
4174500,2748500,Abies alba
4535500,2881500,Abies alba
4213500,2802500,Abies alba
4150500,2731500,Abies alba
4415500,3030500,Abies alba
4447000,2743000,Abies alba
4188500,2794500,Abies alba
4200500,2800500,Abies alba
4168500,2787500,Abies alba
4324500,2874500,Abies alba
4301500,2851500,Abies alba
4223500,2830500,Abies alba
4535500,2873500,Abies alba
4406500,3057500,Abies alba
4154500,2755500,Abies alba
4403500,2803500,Abies alba
4318500,2743500,Abies alba
4431500,2738500,Abies alba
4427500,3046500,Abies alba
4589500,2847500,Abies alba
4235500,2818500,Abies alba
4178500,2728500,Abies alba
4219500,2824500,Abies alba
4471500,2735500,Abies alba
4170500,2774500,Abies alba
4298500,2725500,Abies alba
4403500,2713500,Abies alba
4148500,2749500,Abies alba
4178500,2734500,Abies alba
4471500,2739500,Abies alba
4540500,2841500,Abies alba
4172500,2892500,Abies alba
4093500,3002500,Abies alba
4547500,2897500,Abies alba
4494500,2760500,Abies alba
4195500,2816500,Abies alba
4375500,2818500,Abies alba
4288500,2883500,Abies alba
4293500,2859500,Abies alba
4193500,2834500,Abies alba
4161500,2953500,Abies alba
4234500,2786500,Abies alba
4192500,2742500,Abies alba
4273500,2957500,Abies alba
4206500,2790500,Abies alba
4272500,2945500,Abies alba
4306500,2877500,Abies alba
4203500,2827500,Abies alba
4408500,2705500,Abies alba
4300500,2725500,Abies alba
4305500,2815500,Abies alba
4185500,2828500,Abies alba
4512500,2848500,Abies alba
4316500,2884500,Abies alba
4559500,2865500,Abies alba
4507500,2728500,Abies alba
4180500,2758500,Abies alba
4212500,2780500,Abies alba
4217500,2822500,Abies alba
4076500,2996500,Abies alba
4191500,2810500,Abies alba
4195500,2852500,Abies alba
4336500,2886500,Abies alba
4172500,2740500,Abies alba
4510500,2912500,Abies alba
4184500,2778500,Abies alba
4292500,2881500,Abies alba
4181500,2828500,Abies alba
4176500,2780500,Abies alba
4236500,2730500,Abies alba
4235500,2862500,Abies alba
4156500,2745500,Abies alba
4194500,2736500,Abies alba
4487500,2735500,Abies alba
4276500,2947500,Abies alba
4200500,2782500,Abies alba
4463500,2727000,Abies alba
4180500,2776500,Abies alba
4342500,2880500,Abies alba
4217500,2846500,Abies alba
4217500,2848500,Abies alba
4184500,2758500,Abies alba
4192500,2746500,Abies alba
4590500,2835500,Abies alba
4404500,2705500,Abies alba
4296500,2729500,Abies alba
4191500,2818500,Abies alba
4221500,2856500,Abies alba
4186500,2730500,Abies alba
4200500,2798500,Abies alba
4202500,2792500,Abies alba
4203500,2858500,Abies alba
4179500,2830500,Abies alba
4518500,2908500,Abies alba
4146500,2891500,Abies alba
4265500,2807500,Abies alba
4431500,2726500,Abies alba
4190500,2788500,Abies alba
4223500,2814500,Abies alba
4173500,2806500,Abies alba
4152500,2745500,Abies alba
4260500,2937500,Abies alba
4197500,2820500,Abies alba
4215500,2856500,Abies alba
4172500,2760500,Abies alba
4205500,2802500,Abies alba
4201500,2844500,Abies alba
4199500,2854500,Abies alba
4170500,2766500,Abies alba
4218500,2778500,Abies alba
4214500,3062500,Abies alba
4225500,2844500,Abies alba
4195500,2850500,Abies alba
4203500,2814500,Abies alba
4488500,3058500,Abies alba
4166500,2889500,Abies alba
4359500,2810500,Abies alba
4166500,2777500,Abies alba
4312500,3473500,Abies alba
4546500,2901500,Abies alba
4389500,2723500,Abies alba
4479500,2891500,Abies alba
4173500,2814500,Abies alba
4443500,2722500,Abies alba
4158500,2943500,Abies alba
4166500,2757500,Abies alba
4193500,2804500,Abies alba
4431500,2730500,Abies alba
4447500,2722500,Abies alba
4534500,2917500,Abies alba
4544500,2861500,Abies alba
4297500,2867500,Abies alba
4228500,2764500,Abies alba
4304500,2731500,Abies alba
4186500,2738500,Abies alba
4375500,2732500,Abies alba
4268500,2755500,Abies alba
4399500,2733500,Abies alba
4217500,2802500,Abies alba
4307500,2953500,Abies alba
4328500,2886500,Abies alba
4192500,2788500,Abies alba
4186500,2736500,Abies alba
4194500,2800500,Abies alba
4194500,2796500,Abies alba
4225500,2848500,Abies alba
4211500,2858500,Abies alba
4154500,2739500,Abies alba
4302500,2725500,Abies alba
4193500,2832500,Abies alba
4223500,2836500,Abies alba
4193500,2838500,Abies alba
4482500,2903500,Abies alba
4510500,2764500,Abies alba
4294500,2729500,Abies alba
4242500,2793500,Abies alba
4318500,2727500,Abies alba
4319500,2719500,Abies alba
4291500,2871500,Abies alba
4227500,2830500,Abies alba
4197500,2832500,Abies alba
4137500,2977500,Abies alba
4190500,2800500,Abies alba
4288500,2935500,Abies alba
4231500,2860500,Abies alba
4196500,2802500,Abies alba
4278500,2743500,Abies alba
4186500,2764500,Abies alba
4297500,2869500,Abies alba
4193500,2822500,Abies alba
4296500,2881500,Abies alba
4235500,2840500,Abies alba
4234500,2776500,Abies alba
4518500,2912500,Abies alba
4597500,2839500,Abies alba
4527500,2885500,Abies alba
4280500,2743500,Abies alba
4502500,2776500,Abies alba
4184500,2762500,Abies alba
4180500,2802500,Abies alba
4357500,2814500,Abies alba
4160500,2759500,Abies alba
4195500,2804500,Abies alba
4156500,2755500,Abies alba
4226500,2884500,Abies alba
4567500,2882500,Abies alba
4213500,2844500,Abies alba
4170500,2761500,Abies alba
4222500,2790500,Abies alba
4173500,2726500,Abies alba
4200500,2786500,Abies alba
4293500,2869500,Abies alba
4211500,2838500,Abies alba
4564500,2850500,Abies alba
4191500,2844500,Abies alba
4150500,2897500,Abies alba
4182500,2782500,Abies alba
4209500,2830500,Abies alba
4254500,2753500,Abies alba
4264500,2761500,Abies alba
4173500,2818500,Abies alba
4427500,3022500,Abies alba
4241500,2810500,Abies alba
4170500,2737500,Abies alba
4240500,2788500,Abies alba
4241500,2831500,Abies alba
4193500,2854500,Abies alba
4314500,2779500,Abies alba
4528500,2837500,Abies alba
4434500,2754500,Abies alba
4189500,2832500,Abies alba
4191500,2848500,Abies alba
4176500,2740500,Abies alba
4228500,2766500,Abies alba
4090500,2960500,Abies alba
4319500,2872500,Abies alba
4286500,2883500,Abies alba
4193500,2812500,Abies alba
4174500,2740500,Abies alba
4222500,2788500,Abies alba
4164500,2767500,Abies alba
4222500,2786500,Abies alba
4330500,2884500,Abies alba
4412500,2705500,Abies alba
4299500,2871500,Abies alba
4431500,2734500,Abies alba
4297500,2863500,Abies alba
4424000,3014000,Abies alba
4198500,2774500,Abies alba
4182500,2736500,Abies alba
4200500,2762500,Abies alba
4235500,2845000,Abies alba
4210500,2750500,Abies alba
4213500,2838500,Abies alba
4164500,2799500,Abies alba
4207500,2838500,Abies alba
4207500,2844500,Abies alba
4203500,2856500,Abies alba
4200500,2790500,Abies alba
4201500,2862500,Abies alba
4542500,2901500,Abies alba
4243500,2811500,Abies alba
4302500,2917500,Abies alba
4435500,2726500,Abies alba
4320500,2782500,Abies alba
4199500,2812500,Abies alba
4241500,2845500,Abies alba
4190500,2734500,Abies alba
4205500,2838500,Abies alba
4197500,2806500,Abies alba
4311500,2861500,Abies alba
4168500,2785500,Abies alba
4191500,2836500,Abies alba
4359500,2802500,Abies alba
4434500,2750500,Abies alba
4455500,3011500,Abies alba
4294500,2877500,Abies alba
4533500,2809500,Abies alba
4284500,2751500,Abies alba
4300500,2729500,Abies alba
4316500,2876500,Abies alba
4361500,2878500,Abies alba
4236500,2790500,Abies alba
4225500,2838500,Abies alba
4205500,2806500,Abies alba
4191500,2852500,Abies alba
4284500,2875500,Abies alba
4238500,2784500,Abies alba
4346500,2902500,Abies alba
4229500,2866500,Abies alba
4339500,2702500,Abies alba
4189500,2830500,Abies alba
4177500,2820500,Abies alba
4168500,2757500,Abies alba
4167500,2725500,Abies alba
4276500,2893500,Abies alba
4293500,2721500,Abies alba
4219500,2808500,Abies alba
4323500,2864500,Abies alba
4211500,2810500,Abies alba
4199500,2816500,Abies alba
4334500,2728500,Abies alba
4148500,2745500,Abies alba
4463500,2731500,Abies alba
4294500,2735500,Abies alba
4176500,2782500,Abies alba
4228500,2794500,Abies alba
4185500,2810500,Abies alba
4179500,2814500,Abies alba
4184500,2802500,Abies alba
4197500,2860500,Abies alba
4301500,2863500,Abies alba
4148500,2929500,Abies alba
4188500,2798500,Abies alba
4302500,2779500,Abies alba
4255500,2813500,Abies alba
4296500,2875500,Abies alba
4210500,2778500,Abies alba
4230500,2798500,Abies alba
4323500,2872500,Abies alba
4183500,2832500,Abies alba
4331500,2864500,Abies alba
4174500,2758500,Abies alba
4299500,2853500,Abies alba
4187500,2812000,Abies alba
4543500,2869500,Abies alba
4162500,2765500,Abies alba
4212500,2794500,Abies alba
4170000,2732500,Abies alba
4168500,2769500,Abies alba
4203500,2804500,Abies alba
4443500,2726500,Abies alba
4231500,2864500,Abies alba
4334500,2878500,Abies alba
4522500,2772500,Abies alba
4203500,2838500,Abies alba
4213500,2828500,Abies alba
4423500,2718500,Abies alba
4170500,2733500,Abies alba
4164500,2783500,Abies alba
4463500,2879500,Abies alba
4197500,2828500,Abies alba
4170500,2784500,Abies alba
4463500,2739500,Abies alba
4301500,2867500,Abies alba
4312500,2931500,Abies alba
4178500,2762500,Abies alba
4232500,2762500,Abies alba
4174500,2792500,Abies alba
4184500,2732500,Abies alba
4164500,2769500,Abies alba
4209500,2848500,Abies alba
4156500,2743500,Abies alba
4223500,2848500,Abies alba
4195500,2814500,Abies alba
4322500,2880500,Abies alba
4297500,2873500,Abies alba
4450500,2770500,Abies alba
4197500,2850500,Abies alba
4148500,2747500,Abies alba
4186500,2790500,Abies alba
4447500,2726500,Abies alba
4203500,2860000,Abies alba
4291500,2865500,Abies alba
4188500,2782500,Abies alba
4199500,2804500,Abies alba
4439500,2882500,Abies alba
4511000,2744500,Abies alba
4519500,2892500,Abies alba
4209500,2826500,Abies alba
4326500,2756500,Abies alba
4193500,2840500,Abies alba
4211500,2820500,Abies alba
4172500,2738500,Abies alba
4244500,2889500,Abies alba
4246500,2881500,Abies alba
4225500,2832500,Abies alba
4244500,2797500,Abies alba
4575500,2870500,Abies alba
4555500,2893500,Abies alba
4239500,2854500,Abies alba
4191500,2838500,Abies alba
4139500,2939500,Abies alba
4227500,2846500,Abies alba
4536500,2833500,Abies alba
4211500,2848500,Abies alba
4227500,2806500,Abies alba
4560500,2845500,Abies alba
4219500,2844500,Abies alba
4217500,2860500,Abies alba
4232500,2768500,Abies alba
4201500,2804500,Abies alba
4329500,2704500,Abies alba
4209500,2836500,Abies alba
4170500,2747500,Abies alba
4225500,2852500,Abies alba
4187000,2812500,Abies alba
4330000,2730500,Abies alba
4176500,2742500,Abies alba
4168500,2783500,Abies alba
4180500,2772500,Abies alba
4194500,2798500,Abies alba
4209500,2858500,Abies alba
4180500,2756500,Abies alba
4240500,2798500,Abies alba
4176500,2730500,Abies alba
4196500,2778500,Abies alba
4228500,2772500,Abies alba
4205500,2860500,Abies alba
4325500,2968500,Abies alba
4230500,2796500,Abies alba
4184500,2796500,Abies alba
4247500,2815500,Abies alba
4556500,2857500,Abies alba
4198500,2794500,Abies alba
4176500,2770500,Abies alba
4201500,2810500,Abies alba
4242500,2881500,Abies alba
4579500,2870500,Abies alba
4254500,2743500,Abies alba
4173500,2816500,Abies alba
4336500,2734500,Abies alba
4326500,2874500,Abies alba
4174500,2782500,Abies alba
4286500,2887500,Abies alba
4541500,2809500,Abies alba
4204500,2788500,Abies alba
4225500,2854500,Abies alba
4539500,2869500,Abies alba
4166500,2739500,Abies alba
4332500,2782500,Abies alba
4214500,2746500,Abies alba
4340500,2878500,Abies alba
4196500,2762500,Abies alba
4130500,2989500,Abies alba
4176500,2920500,Abies alba
4288500,3495500,Abies alba
4183500,2814500,Abies alba
4192500,2802500,Abies alba
4285500,2861500,Abies alba
4158500,2759500,Abies alba
4164500,2779500,Abies alba
4495500,2884500,Abies alba
4547500,2885500,Abies alba
4213500,2834500,Abies alba
4195500,2812500,Abies alba
4217500,2854500,Abies alba
4151500,2971500,Abies alba
4207500,2852500,Abies alba
4211500,2852500,Abies alba
4207500,2846500,Abies alba
4487500,2739500,Abies alba
4199500,2832500,Abies alba
4168500,2944500,Abies alba
4332500,2738500,Abies alba
4509500,2808500,Abies alba
4211500,2854500,Abies alba
4150500,2735500,Abies alba
4505500,2944500,Abies alba
4478000,2775500,Abies alba
4532500,2825500,Abies alba
4298500,2875500,Abies alba
4174500,2796500,Abies alba
4189500,2816500,Abies alba
4285500,2873500,Abies alba
4438500,2750500,Abies alba
4523500,2740500,Abies alba
4177500,2814500,Abies alba
4172500,2796500,Abies alba
4209500,2840500,Abies alba
4391500,2717500,Abies alba
4154500,2747500,Abies alba
4182500,2774500,Abies alba
4184500,2786500,Abies alba
4564500,2842500,Abies alba
4547500,2889500,Abies alba
4164500,2735500,Abies alba
4438500,3054500,Abies alba
4166500,2945500,Abies alba
4466500,2747500,Abies alba
4164500,2951500,Abies alba
4215500,2830500,Abies alba
4197500,2826500,Abies alba
4203500,2802500,Abies alba
4543500,2873500,Abies alba
4226500,2794500,Abies alba
4312500,2875500,Abies alba
4225500,2830500,Abies alba
4386500,2851500,Abies alba
4451500,2742500,Abies alba
4192500,2752500,Abies alba
4237500,2812500,Abies alba
4209500,2810500,Abies alba
4232500,2786500,Abies alba
4539000,2889500,Abies alba
4152500,2737500,Abies alba
4217500,2834500,Abies alba
4232500,2784500,Abies alba
4164500,2755500,Abies alba
4192500,2786500,Abies alba
4221500,2816500,Abies alba
4174500,2730500,Abies alba
4290500,3349500,Abies alba
4184500,2772500,Abies alba
4314500,2781500,Abies alba
4571500,2874500,Abies alba
4294500,2753500,Abies alba
4186500,2758500,Abies alba
4594500,2835500,Abies alba
4229500,2806500,Abies alba
4349500,2860500,Abies alba
4190500,2784500,Abies alba
4215500,2844500,Abies alba
4337500,2844500,Abies alba
4295500,2857500,Abies alba
4278500,2877500,Abies alba
4187500,2828000,Abies alba
4178500,2770500,Abies alba
4185500,2820500,Abies alba
4152500,2735500,Abies alba
4219500,2848500,Abies alba
4223500,2850500,Abies alba
4259500,2815500,Abies alba
4518500,2924500,Abies alba
4227500,2850500,Abies alba
4125500,2980500,Abies alba
4197500,2808500,Abies alba
4156500,2747500,Abies alba
4538500,2901500,Abies alba
4303500,2861500,Abies alba
4149500,2719500,Abies alba
4145500,3015500,Abies alba
4205500,2822500,Abies alba
4146500,2741500,Abies alba
4340500,2790500,Abies alba
4177500,2812500,Abies alba
4227500,2802500,Abies alba
4300500,2879500,Abies alba
4170500,2794500,Abies alba
4195500,2822500,Abies alba
4303500,2853500,Abies alba
4282500,2889500,Abies alba
4203500,2826500,Abies alba
4184500,2738500,Abies alba
4282500,2883500,Abies alba
4312500,2723500,Abies alba
4316500,2739500,Abies alba
4199500,2806500,Abies alba
4211500,2828500,Abies alba
4512500,3050500,Abies alba
4162500,2735500,Abies alba
4219500,2836500,Abies alba
4164500,2761500,Abies alba
4199500,2830500,Abies alba
4148500,2901500,Abies alba
4178500,2764500,Abies alba
4288500,3237500,Abies alba
4238500,2788500,Abies alba
4192500,2750500,Abies alba
4229500,2858500,Abies alba
4274500,2943500,Abies alba
4381500,2719500,Abies alba
4379500,2741500,Abies alba
4205500,2864500,Abies alba
4347500,2702500,Abies alba
4146500,2735500,Abies alba
4172500,2762500,Abies alba
4194500,2762500,Abies alba
4274500,2887500,Abies alba
4168500,2771500,Abies alba
4475500,2731500,Abies alba
4294500,3025500,Abies alba
4475500,2735500,Abies alba
4230500,2786500,Abies alba
4219500,2844000,Abies alba
4190500,2802500,Abies alba
4523500,2884500,Abies alba
